bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publication_date,publisher
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,7165161,9780007165162,eng,401,23924,7/1/2005,HarperCollins Publishers
7695,Holy the Firm,Annie Dillard,4.22,60915439,9780060915438,eng,76,3722,12/30/1998,Harper Perennial
762,Cronica de una muerte anunciada,Gabriel Garcia MArquez,3.97,1400034957,9781400034956,spa,118,7888,10/14/2003,Vintage Espanol
3759,Goldfinger (James Bond  #7),Ian Fleming,3.8,142002046,9780142002049,eng,264,16055,8/27/2002,Penguin Books
3291,The Stories of Eva Luna,Isabel Allende,3.97,743217187,9780743217187,eng,352,12839,11/13/2001,Scribner
6505,Prozac Nation,Elizabeth Wurtzel,3.59,1573229628,9781573229623,eng,384,895,4/2/2002,Riverhead Books
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9780060593087,eng,927,30872,9/21/2004,HarperCollins Perennial
18146,Seawolf Class (Silent Service #3),H. Jay Riker,3.96,380804689,9780380804689,eng,416,65,7/30/2002,Avon Books
7811,A Friend of the Earth,T. Coraghessan Boyle,3.67,747553467,9780747553465,eng,275,30,10/8/2001,Bloomsbury Paperbacks
43899,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,7145594,9780007145591,en-GB,685,171,10/1/2004,Voyager
37952,Fiddlers (87th Precinct  #55),Ed McBain\Otto Penzler,3.86,156032783,9780156032780,eng,276,788,9/5/2006,Mariner Books
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin\Victor MilAn,3.69,553561529,9780553561524,eng,432,567,1/1/1993,Spectra
6619,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann\Phyllis Haddox\Elaine Bruner,4.17,671631985,9780671631987,en-US,395,2207,6/15/1986,Touchstone
43620,The Gunslinger,Mary McBride,4.1,373288565,9780373288564,eng,304,17,12/23/1994,Harlequin Historical
14428,The Inheritors,William Golding,3.52,156443791,9780156443791,en-US,240,2826,9/25/1963,Mariner Books
16735,The Prince of Tides,Pat Conroy,4.24,553381547,9780553381542,eng,679,178717,3/26/2002,Dial Press Trade Paperback
44612,Marcel Proust: On Art and Literature 1896-1919,Marcel Proust\Sylvia Townsend Warner,4.06,786704543,9780786704545,eng,416,73,8/5/1997,Carroll & Graf Publishers
31113,Krik? Krak!: Recits,Edwidge Danticat\Nicole Tisserand,4.12,2857044828,9782857044826,fre,240,79,7/4/1997,Pygmalion Editions
43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,4.04,425104273,9780425104279,eng,628,5817,4/15/1987,Berkley
6550,Early Color,Saul Leiter\Martin Harrison,4.73,3865211399,9783865211392,eng,156,144,1/15/2006,Steidl
33550,Noir: Three Novels of Suspense,Richard Matheson,3.69,765311402,9780765311405,eng,385,150,10/1/2005,Forge Books
37,The Lord of the Rings: Complete Visual Companion,Jude Fisher,4.5,618510826,9780618510825,eng,224,359,11/15/2004,Houghton Mifflin Harcourt
17947,Museo: Textos Ineditos,Adolfo Bioy Casares,4.17,9500424134,9789500424134,spa,261,6,10/1/2002,Emece Editores
28733,Take a Thief (Valdemar #25),Mercedes Lackey,4.12,756400589,9780756400583,eng,435,11911,10/1/2002,DAW
40048,Un rôle qui me convient,Richard Russo\Jean-Luc Piningre,4.02,2264034890,9782264034892,fre,430,6,8/29/2002,editions 10/18
33821,Wolfsbrut.,Nelson DeMille,3.85,3548253814,9783548253817,ger,470,2,4/1/2002,Ullstein
7437,Naked Lunch,William S. Burroughs\James Grauerholz\Barry Miles,3.46,802140181,9780802140180,eng,289,65998,1/26/2004,Grove Press
30569,Complete Essays 4  1936-38,Aldous Huxley\Robert S. Baker\James Sexton,4.29,156663394X,9781566633949,en-US,416,7,11/5/2001,Ivan R. Dee
33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom\Lori McElrath-Eslick,4.2,802850898,9780802850898,eng,32,0,1/31/1997,William B. Eerdmans Publishing Company
15880,Harrius Potter et Philosophi Lapis,J.K. Rowling\Peter Needham,4.47,1582348251,9781582348254,lat,249,195,7/7/2003,Bloomsbury
18425,Shake Hands with the Devil,Romeo Dallaire,4.24,99478935,9780099478935,en-GB,563,242,2/3/2005,Arrow
14964,Body Surfing,Anita Shreve,3.32,316059854,9780316059855,eng,291,16371,4/24/2007,Little  Brown and Company
7477,Human Traces,Sebastian Faulks,3.63,375502262,9780375502262,en-US,563,39,9/30/2006,Random House (NY)
26973,Their Eyes Were Watching God,Zora Neale Hurston\Ruby Dee,3.91,60776536,9780060776534,en-US,7,421,11/23/2004,Caedmon
14072,Thrones  Dominations,Dorothy L. Sayers\Jill Paton Walsh,3.89,312968302,9780312968304,en-US,322,165,3/15/1999,St. Martin's Paperbacks
2104,The Physics of Star Trek,Lawrence M. Krauss\Stephen Hawking,3.83,60977108,9780060977108,eng,188,4774,8/16/1996,ReganBooks
28735,By the Sword (Valdemar),Mercedes Lackey,4.25,886774632,9780886774639,eng,492,18531,2/5/1991,DAW
17735,Light (Kefahuchi Tract  #1),M. John Harrison,3.6,553382950,9780553382952,eng,310,3732,8/31/2004,Spectra
1384,The Odyssey,Homer\E.V. Rieu\Peter Jones\D.C.H. Rieu,3.76,140449116,9780140449112,eng,324,2543,1/30/2003,Penguin Classics
4593,Bioinformatics: Sequence and Genome Analysis,David W. Mount,3.86,879697121,9780879697129,en-US,692,63,8/16/2004,Cold Spring Harbor Laboratory Press
6334,Never Let Me Go,Kazuo Ishiguro,3.82,1400078776,9781400078776,eng,288,380646,8/31/2010,Vintage Books
43996,Dead Sleep,Greg Iles,4.05,451206525,9780451206527,eng,452,8124,7/2/2002,Berkley Books
7673,Eaters of the Dead,Michael Crichton,3.67,60891564,9780060891565,eng,304,28367,8/29/2006,Avon
22538,JPod,Douglas Coupland,3.69,1596911042,9781596911048,en-US,448,617,5/16/2006,Bloomsbury
8879,Planet of the Apes: Colony,William T. Quick,3.62,60086211,9780060086213,eng,288,24,3/25/2003,HarperEntertainment
41567,The Handmaid's Tale,Margaret Atwood,4.11,771008740,9780771008740,eng,368,1185,9/19/2006,McClelland & Stewart
25419,When I Was Puerto Rican,Esmeralda Santiago,4.02,679756760,9780679756767,eng,274,8632,10/11/1994,Vintage Books USA
12803,Ulysses,James Joyce\Craig Raine,3.73,679455132,9780679455134,eng,1084,250,10/28/1997,Everyman's Library
19801,Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,316501115,9780316501118,eng,401,4936,4/12/2002,Back Bay Books
154,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman\Leo Tolstoy,3.85,822001837,9780822001836,eng,80,16,11/26/1965,Cliffs Notes
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.94,7120699,9780007120697,eng,335,26085,9/1/2001,HarperCollins Publishers
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,679772553,9780679772552,eng,240,281,8/26/1997,Vintage
12016,Look to Windward (Culture  #7),Iain M. Banks,4.2,743421922,9780743421928,eng,496,17025,11/1/2002,Pocket Books/Simon & Schuster (NY)
32453,The Servants of Twilight,Leigh Nichols\Dean Koontz,3.83,747236380,9780747236382,eng,499,15666,5/16/1991,Headline Feature
21527,Hollywood Tough (Shane Scully  #3),Stephen J. Cannell\Paul Michael\Michael Prichard,3.86,1559278226,9781559278225,eng,10,825,1/7/2003,Macmillan Audio
24612,Candide,Voltaire\Larousse,3.77,2038717001,9782038717006,fre,240,217,5/1/2007,Larousse Kingfisher Chambers
11286,Carrion Comfort,Dan Simmons,3.9,446359203,9780446359207,eng,884,15742,10/1/1990,Warner Books
30233,Little Butterfly  Volume 01,Hinako Takanaga,4.07,1569709076,9781569709078,eng,184,1540,5/30/2006,Digital Manga Publishing
26506,Sisters,Danielle Steel,3.85,385340222,9780385340229,eng,341,15495,2/13/2007,Delacorte Press
81,Giving Good Weight,John McPhee,4.23,374516006,9780374516000,eng,288,542,4/1/1994,Farrar  Straus and Giroux
17654,The Moth Diaries,Rachel Klein,3.49,571219713,9780571219711,eng,245,60,4/7/2004,Faber & Faber Limited
30948,The Rise of Christianity,Rodney Stark,4.04,60677015,9780060677015,eng,272,1363,5/9/1997,HarperOne
30774,Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,1593072597,9781593072599,eng,208,2596,9/21/2004,Dark Horse Manga
25153,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito\伊藤潤二,4.33,1591160332,9781591160335,eng,208,7275,7/6/2002,Viz Media
35283,Topsail Island: Mayberry by the Sea,Ray McAllister\Vicki McAllister,3.94,895873311,9780895873316,eng,228,40,7/1/2006,John F. Blair  Publisher
6329,Roald Dahl Treasury,Roald Dahl,4.43,067003665X,9780670036653,eng,448,2143,9/15/2003,Viking Juvenile
1242,A Million Little Pieces of Feces,Python Bonkers,3.56,1411677315,9781411677319,en-US,256,43,2/10/2006,Lulu.com
30296,Plato's Symposium,Plato\Seth Benardete\Allan Bloom,4.04,226042758,9780226042756,eng,199,519,2/1/2001,University of Chicago Press
13551,From Far Away  Vol. 14,Kyoko Hikawa\Yuko Sawada\Freeman Wong,4.5,142150541X,9781421505411,eng,208,986,1/9/2007,VIZ Media
26690,Coyote Dreams (Walker Papers  #3),C.E. Murphy,4,373802722,9780373802722,eng,408,5810,4/24/2007,Luna Books
18018,Jill the Reckless,P.G. Wodehouse,4.02,1585676608,9781585676606,eng,290,666,4/7/2005,Harry N. Abrams
27825,Eugene Onegin,Alexander Pushkin\Charles Johnston\John Bayley,4.09,140443940,9780140443943,en-US,240,205,12/20/1979,Penguin Classics
28470,The Reign of Istar (Dragonlance: Tales II  #1),Margaret Weis\Tracy Hickman,3.72,786937793,9780786937790,eng,352,27,9/1/2005,Wizards of the Coast
27999,Close Range,Annie Proulx,3.99,684852225,9780684852225,eng,285,12555,2/10/2000,Scribner
45223,I Never Promised You a Rose Garden,Hannah  Green\Joanne Greenberg,3.87,451131363,9780451131362,eng,256,2,3/1/1965,Signet
17828,The Master and Margarita,Mikhail Bulgakov\Michael Karpelson,4.3,1411683056,9781411683051,eng,332,493,4/1/2006,Lulu Press
11005,El Clan Del Oso Cavernario,Jean M. Auel\Leonor Tejada Conde-Pelayo,4.05,9684581149,9789684581142,spa,548,176,9/1/1981,Lasser Press
25321,King of the Middle March,Kevin Crossley-Holland,3.82,439266017,9780439266017,eng,432,1334,3/1/2006,Scholastic Inc.
2794,The Crying of Lot 49,Thomas Pynchon,3.69,006091307X,9780060913076,eng,152,57011,10/17/2006,Harper Perennial
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.69,970016409,9780970016409,eng,160,41,9/1/2000,Starcatcher Press
24205,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal\Jamie Suzanne,3.47,553155717,9780553155716,eng,104,18,3/1/1988,Bantam
18127,The Eyes of the Dragon,Stephen King\David Palladini,3.93,451166582,9780451166586,en-US,380,2925,12/8/1987,Signet Book
44183,Chemistry and Other Stories,Ron Rash,4.19,312425082,9780312425081,eng,230,601,9/5/2000,St. Martins Press-3PL
38898,The Guide to Hollywood and Beverly Hills,Charles Lockwood,4.33,517550369,9780517550366,eng,174,3,1/16/1984,Random House Value Publishing
13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98,446692646,9780446692649,eng,432,242,8/1/2003,Grand Central Publishing
13764,Red River  Vol. 14 (Red River  #14),Chie Shinohara,4.44,1421505568,9781421505565,eng,191,1030,9/12/2006,VIZ Media LLC
43457,Rose (Shooting Stars  #3),V.C. Andrews,3.72,671039954,9780671039950,eng,185,2352,9/1/2001,Pocket Books
44891,The Kid Stays in the Picture,Robert  Evans,3.92,571219314,9780571219315,eng,462,2209,2/19/2004,Faber & Faber
7090,The Soul of a New Machine,Tracy Kidder,4.11,316491977,9780316491976,eng,293,5480,6/1/2000,Back Bay Books
44323,The Rose and the Beast: Fairy Tales Retold,Francesca Lia Block,3.77,64407454,9780064407458,en-US,240,6872,8/7/2001,Joanna Cotler Books/HarperCollinsPublishers
38238,Australia,Kate Hemphill\Zoe Ross\Louise Bostock Lang,4.07,756615690,9780756615697,eng,616,69,8/1/2006,DK Publishing (Dorling Kindersley)
22186,Would I Lie to You (Gossip Girl  #10),Cecily von Ziegesar,3.59,316011835,9780316011839,eng,192,7948,10/4/2006,Little  Brown Young Readers
33017,Selected Poetry,Thomas Hardy\Samuel Hynes,3.96,192834916,9780192834911,eng,304,9,5/6/1999,Oxford University Press
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho\Amanda Hopkinson\Nick Caistor,3.61,60527994,9780060527990,eng,205,47673,7/3/2006,HarperOne
35100,Battle Cry of Freedom,James M. McPherson,4.35,019516895X,9780195168952,eng,867,23112,12/11/2003,Oxford University Press  USA
19179,Beowulf,Unknown\Burton Raffel,3.44,451527402,9780451527400,eng,160,2753,9/1/1999,Signet Classics
30290,The Republic of Plato,Plato\Allan Bloom,3.94,465069347,9780465069347,eng,487,1699,10/3/1991,Basic Books
14227,The Diezmo,Rick Bass,3.46,618710507,9780618710508,eng,224,11,6/15/2006,Mariner Books
34168,Dakota,Matt Braun,3.72,312997833,9780312997830,eng,306,33,8/30/2005,St. Martin's Paperbacks
42926,Nightingale's Song,Kate Pennington,3.02,340878754,9780340878750,en-GB,219,40,10/19/2006,Hachette Children's
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,3.76,231118953,9780231118958,en-US,118,433,5/23/2002,Columbia University Press
19078,Madame Bovary (Critical Editions),Gustave Flaubert\Margaret Cohen\Eleanor Marx,3.67,393979172,9780393979176,en-US,576,401,12/19/2004,W.W. Norton & Company
37592,Encuentro en el Artico (Artemis Fowl  #2),Eoin Colfer,3.95,8497939212,9788497939218,spa,344,3,3/8/2006,Debolsillo
38547,Mosquito Bite,Alexandra Siy\Dennis Kunkel,3.51,157091592X,9781570915925,eng,32,72,2/1/2006,Charlesbridge
40331,To the Nines (Stephanie Plum  #9),Janet Evanovich,4.17,747267634,9780747267638,eng,320,94990,6/5/2004,St. Martin's Press
10431,Cuba 15,Nancy Osa,3.45,385732333,9780385732338,eng,304,1054,3/8/2005,Ember
9974,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great\Gertrud Jaron Lewis,3.43,879074493,9780879074494,eng,165,7,11/1/1989,Cistercian Publications
28808,The Waterborn (Children of the Changeling  #1),Greg Keyes\J. Gregory Keyes,3.81,345396707,9780345396709,en-US,384,76,3/2/1997,Del Rey Books
20502,The Negative (Ansel Adams Photography  #2),Ansel Adams\Robert Hardy Baker,4.4,821221868,9780821221860,en-US,265,1384,6/1/1995,Little  Brown and Company
44179,The World Made Straight,Ron Rash,3.87,312426607,9780312426606,eng,289,2143,3/20/2007,Picador USA
2153,Jane Austen: The Complete Novels,Jane Austen,4.55,517118297,9780517118290,eng,1103,267,6/1/1994,Gramercy Books
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,425200450,9780425200452,eng,322,145660,8/31/2004,Berkley
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),Nicholas Sparks,3.8,044669651X,9780446696517,eng,465,68228,4/11/2006,Grand Central Publishing
11653,I Married a Communist (The American Trilogy  #2),Philip Roth,3.81,375707212,9780375707216,eng,323,4996,11/2/1999,Vintage
16535,Strange Relations,Philip Jose Farmer,3.71,1416509348,9781416509349,eng,476,291,2/7/2006,Baen Books
31483,Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows\Georgie Ripper,3.83,439746841,9780439746847,en-US,80,2267,11/1/2005,Scholastic Paperbacks
45052,The Mini Zen Gardening Kit,Daniel Abdal-Hayy Moore,3.16,762408286,9780762408283,eng,40,14,9/4/2000,RP Minis
45296,Blind Willow  Sleeping Woman,Haruki Murakami\Jay Rubin\Philip Gabriel,3.84,1400096081,9781400096084,eng,362,1162,9/1/2007,Vintage
17804,Vintage Murakami,Haruki Murakami,4.03,1400033969,9781400033966,eng,182,740,1/6/2004,Vintage Books USA
9833,Blind Willow  Sleeping Woman,Haruki Murakami\Philip Gabriel\Jay Rubin,3.84,1400044618,9781400044610,eng,333,22847,8/29/2006,Alfred A. Knopf
24089,The Ivy Tree,Carolyn Brown,4.24,803494661,9780803494664,eng,192,20,2/1/2001,Montlake Romance
35249,Frankenstein,Mary Wollstonecraft Shelley,3.79,074325578X,9780743255783,en-US,448,20,1/1/2004,Kaplan Publishing
2835,The Tragedy of Pudd'nhead Wilson,Mark Twain\Michael Prichard,3.79,140015068X,9781400150687,eng,0,3,1/1/2003,Tantor Media
29151,Yakitate!! Japan  Volume 2,Takashi Hashiguchi,3.99,142150720X,9781421507200,eng,208,339,11/14/2006,VIZ Media LLC
7131,The Count of Monte Cristo,Alexandre Dumas\Lorenzo Carcaterra,4.25,037576030X,9780375760303,eng,1462,9921,6/11/2002,Modern Library
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,4.19,006124189X,9780061241895,eng,320,76314,12/26/2006,Harper Business
14031,Palm-of-the-Hand Stories,Yasunari Kawabata\Lane Dunlop\J. Martin Holman,3.99,374530491,9780374530495,eng,288,1777,11/14/2006,Farrar  Straus and Giroux
16991,Superman: Up  Up  and Away!,Kurt Busiek\Geoff Johns\Pete Woods\Renato Guedes,3.94,1401209548,9781401209544,eng,192,1681,9/27/2006,DC Comics
34301,Echoes,Maeve Binchy,3.8,440122090,9780440122098,en-US,496,9434,2/10/1997,Dell Publishing Company
1376,The Iliad,Homer\E.V. Rieu\Peter Jones\D.C.H. Rieu,3.86,140447946,9780140447941,eng,462,1919,1/30/2003,Penguin Classics
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,515139750,9780515139754,eng,722,41737,9/27/2005,Jove
6192,Disgrace,J.M. Coetzee,3.84,143036378,9780143036371,eng,220,61545,8/30/2005,Penguin Books
24065,Radio Fifth Grade,Gordon Korman,3.55,590419277,9780590419277,eng,192,522,8/1/1991,Scholastic Paperbacks
21832,The League of Night and Fog (Mortalis  #3),David Morrell,4.1,446691925,9780446691925,eng,448,2564,4/1/2003,Grand Central Publishing
37815,Mark Twain: Selected Works,Mark Twain,4.22,517053578,9780517053577,eng,690,41,10/2/1990,Gramercy
44433,Courageous Faith Through the Year,Bill Hybels\Keri Wyatt Kent,3.5,830832947,9780830832941,eng,327,0,7/1/2004,IVP Books
1523,Prometheus Bound and Other Plays,Aeschylus\Philip Vellacott,4.1,140441123,9780140441123,eng,160,4303,8/30/1961,Penguin Books
26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,1595322353,9781595322357,en-US,168,73,3/8/2005,TokyoPop
34172,El Paso,Matt Braun,3.35,312970749,9780312970741,eng,256,23,7/15/1999,St. Martin's Paperbacks
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,765316641,9780765316646,eng,320,1063,10/31/2006,Tor Books
37877,Mandala Sand Art Kit,Walter Foster Creative Team,1,1560107669,9781560107668,eng,8,1,1/1/2004,Walter Foster Publishing
6562,Creature,John Saul,3.84,553284118,9780553284119,eng,416,10047,1/1/1997,Bantam
6764,Easy French Reader,R. de Roussy de Sales,3.85,71428488,9780071428484,eng,228,297,9/17/2003,McGraw-Hill Education
25170,Dust (Richard Jury  #21),Martha Grimes,3.64,670037869,9780670037865,eng,342,2612,2/1/2007,Viking Books
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,895260786,9780895260789,eng,224,3095,10/1/2006,Regnery Publishing
41193,A Thousand Acres,Jane Smiley,3.81,1400033837,9781400033836,eng,371,53322,12/2/2003,Anchor
36025,Mysteries,Colin Wilson,4.08,1842931857,9781842931851,eng,672,354,7/28/2006,Watkins
44002,Never Far From Nowhere,Andrea Levy,3.7,747252130,9780747252139,eng,282,648,8/8/1996,Tinder Press
23227,Are We There Yet?,David Levithan,3.49,037582846X,9780375828461,eng,215,3089,7/12/2005,Alfred A. Knopf
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,312989482,9780312989484,eng,320,734,9/15/2003,Minotaur Books
6259,Birdsong,Sebastian Faulks,4.09,679776818,9780679776819,eng,483,57513,6/2/1997,Vintage International
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,3.79,812524268,9780812524260,en-US,311,18228,7/15/1992,Tor Fantasy
18385,The Death of Ivan Ilych & Other Stories,Leo Tolstoy,4.11,1593080697,9781593080693,eng,400,263,12/15/2003,Barnes  Noble Classics
44217,D.B.,Elwood Reid,3.23,385497393,9780385497398,eng,356,53,7/12/2005,Anchor Books
31881,Introducing Philosophy,Dave Robinson\Chris Garratt\Judy Groves,3.56,184046576X,9781840465761,en-GB,176,241,8/8/2000,Icon Books
19563,Peking to Paris,Luigi  Barzini\L.P. De Castelvecchio,3.79,912050268,9780912050263,eng,308,25,12/1/1973,Open Court Publishing Company
40625,Europe and the People Without History,Eric R. Wolf,4.12,520048989,9780520048980,eng,534,995,12/3/1982,University of California Press
28635,Identity,Milan Kundera\Linda Asher,3.68,60930314,9780060930318,eng,168,13601,4/21/1999,Harper Perennial
40153,The Whalestoe Letters,Mark Z. Danielewski,4.04,375714413,9780375714412,eng,83,2112,10/10/2000,Pantheon
15692,The Possessed,Albert Camus\Justin O'Brien,3.83,039470245X,9780394702452,eng,190,325,3/12/1964,Vintage
31678,Jane Austen: A Life,Carol Shields,3.85,143035169,9780143035169,eng,192,2279,5/31/2005,Penguin Books
10603,Cujo,Stephen King,3.71,307348245,9780307348241,spa,432,197993,6/6/2006,Plaza y Janes
8014,Mr. Bump,Roger Hargreaves,4.03,843178388,9780843178388,eng,32,1701,3/23/1998,Price Stern Sloan
10559,The Three Musketeers,Alexandre Dumas\Barbara T. Cooper,4.07,1593081480,9781593081485,eng,761,1149,11/25/2004,Barnes  Noble Classics
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens\Clement C. Moore\Arthur Rackham,4.35,517229277,9780517229279,eng,156,91,10/3/2006,Gramercy Books
19587,Territoires (Le talisman des territoires  #2),Stephen King\Peter Straub\Bernard Cohen,4.01,2221093836,9782221093832,fre,556,18,10/21/2002,Laffont
13800,The Interpreter,Suki Kim,3.56,312422245,9780312422240,eng,304,976,1/1/2004,St. Martins Press
2531,The Cave,Jose Saramago\Margaret Jull Costa,3.84,156028794,9780156028790,eng,307,7649,10/15/2003,Mariner Books
18832,Koba the Dread: Laughter and the Twenty Million,Martin Amis,3.83,1400032202,9781400032204,eng,306,1182,9/9/2003,Vintage
41121,Fifty Degrees Below (Science in the Capital  #2),Kim Stanley Robinson,3.69,553585819,9780553585810,eng,640,2099,1/30/2007,Spectra
42501,Seize The Fire,Elda Minger,4,373161174,9780373161171,eng,249,3,7/25/1985,Harlequin American Romance
45432,The Supernaturalist,Eoin Colfer,3.86,078685149X,9780786851492,en-US,267,24863,4/20/2005,Disney-Hyperion
4605,Moo,Jane Smiley,3.46,2743604913,9782743604912,fre,482,6441,6/1/1999,Rivages
1877,The History of Sexuality 1: An Introduction,Michel Foucault\Robert Hurley,4.04,394417755,9780394417752,eng,168,15,10/1/1978,Pantheon Books (NY)
24438,Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura,3.75,142150295X,9781421502953,en-US,208,134,4/4/2006,VIZ Media
42438,Harm's Way,Elizabeth Stewart,3.36,1419950584,9781419950582,eng,261,13,5/27/2005,Ellora's Cave
28947,Familienalbum,Kate Atkinson,3.96,3453212630,9783453212633,ger,507,2,1/1/2002,Heyne
12941,King Lear,William Shakespeare\R.A. Foakes,3.91,1903436591,9781903436592,eng,455,1796,5/9/1997,Bloomsbury Arden Shakespeare
6866,Fodor's Amsterdam (Fodor's Gold Guides),Fodor's Travel Publications Inc.\Sarah Gold,3.43,1400016088,9781400016082,eng,288,6,4/6/2004,Fodor's
39245,The Magic Journey,John     Nichols,3.91,805063390,9780805063394,eng,528,449,2/15/2000,Holt Paperbacks
19063,The Book Thief,Markus Zusak\Cao Xuân Việt Khương,4.37,375831002,9780375831003,eng,552,1516367,3/14/2006,Alfred A. Knopf
23000,Operation Wandering Soul,Richard Powers,3.61,006097611X,9780060976118,eng,352,379,4/2/2002,Harper Perennial
43440,Forty Stories,Donald Barthelme,4.2,141180943,9780141180946,eng,246,2496,4/7/2005,Penguin Books
13500,Fevre Dream,George R.R. Martin,3.86,067145577X,9780671455774,eng,350,127,1/1/1982,Poseidon Press
31855,A Young Person's Guide To Philosophy,Jeremy Weate\Peter Lawman,3.92,789430746,9780789430748,eng,64,58,9/21/1998,DK Children
3768,Book of Sketches,Jack Kerouac\George Condo,3.8,142002151,9780142002155,eng,432,572,4/4/2006,Penguin Books
12155,The Bake Shop Ghost,Jacqueline K. Ogburn\Marjorie A. Priceman,4.27,618445579,9780618445578,en-US,32,252,7/25/2005,HMH Books for Young Readers
41651,Slim Down Camp,Stephen Manes,3.9,553233505,9780553233506,eng,176,9,12/1/1986,Bantam Books
34833,A Matter Of Trust,Deb Stover,3.31,821764608,9780821764602,eng,256,4,1/1/2000,Kensington
29498,Demon Diary  Volume 03,Kara\Lee Yun-Hee,4.07,1591821568,9781591821564,eng,187,1296,9/9/2003,TokyoPop
30633,The Four Loves,C.S. Lewis,4.14,6280897,9780006280897,en-US,170,34681,6/5/2002,HarperCollins Publishers Ltd
18395,The Wings of Merlin,T.A. Barron,4.11,441010245,9780441010240,eng,288,6211,1/28/2003,Ace
411,The Crying of Lot 49,Thomas Pynchon,3.69,60931671,9780060931674,eng,152,2161,4/1/1999,Harper Perennial
1382,The Odyssey,Homer\Robert Fitzgerald\D.S. Carne-Ross,3.76,374525749,9780374525743,eng,515,1713,11/5/1998,Farrar  Straus and Giroux
44531,Fantastic Mr Fox and Other Animal Stories,Roald Dahl,3.95,141805641,9780141805641,eng,4,25,11/25/2004,Puffin
21119,The Ethics of Ambiguity,Simone de Beauvoir\Bernard Frechtman,4.15,080650160X,9780806501604,eng,162,4114,6/1/2000,Citadel
418,Been Down So Long It Looks Like Up To Me,Richard Fariña\Thomas Pynchon,3.8,140189300,9780140189308,eng,352,2473,8/29/1996,Penguin Classics
44865,The Major Works,Alexander Pope\Pat Rogers,3.87,019920361X,9780199203611,eng,768,213,11/6/2006,Oxford University Press
8048,Bill Buzz,Roger Hargreaves\Gray Jolliffe,4.67,679801154,9780679801153,eng,32,2,10/14/1989,Random House for Young Readers
23060,The Fashion System,Roland Barthes\Matthew    Ward\Richard Howard,3.54,520071778,9780520071773,eng,351,228,7/25/1990,University of California Press
27991,A Mulligan for Bobby Jobe: A Novel,Bob Cullen,3.32,60933526,9780060933524,eng,400,58,5/7/2002,Harper Perennial
34296,The Builders,Maeve Binchy,3.97,1902602684,9781902602684,eng,87,664,11/1/2006,New Island Books
14498,Neil Gaiman's Neverwhere,Mike Carey\Glenn Fabry\Neil Gaiman,4.24,1401210074,9781401210076,eng,224,33858,2/14/2007,Vertigo
28810,Social Psychology,Elliot Aronson\Robin M. Akert\Timothy D. Wilson,4,132382458,9780132382458,eng,633,42,12/6/2006,Prentice Hall
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin\Gunther Stuhlmann,4.18,156260263,9780156260268,eng,372,1775,3/25/1970,Mariner Books
43098,The Communist Manifesto,Karl Marx\Friedrich Engels\Eric Hobsbawm,3.55,1859848982,9781859848982,eng,88,309,5/1/1998,Verso
972,Da Vinci Code (Robert Langdon  #2),Dan Brown\Daniel Roche,3.84,2266144340,9782266144346,fre,744,377,5/3/2005,Pocket
23686,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,4.15,1569319626,9781569319628,eng,304,29058,5/7/2003,VIZ Media LLC
39904,Chocolate and the Art of Low-Fat Desserts,Alice Medrich,4,044651666X,9780446516662,eng,192,38,10/28/1994,Warner Books (NY)
